station_id,year,month,day,rides
40790,2019,7,14,2298
40790,2019,7,15,8501
40790,2019,7,16,8697
40790,2019,7,17,8674
40790,2019,7,18,8606
40790,2019,7,19,7597
40790,2019,7,20,1847
40790,2019,7,21,1765
40790,2019,7,22,8440
40790,2019,7,23,8585
40790,2019,7,24,8711
40790,2019,7,25,8637
40790,2019,7,26,7677
40790,2019,7,27,2097
40790,2019,7,28,1695
40790,2019,7,29,8139
40790,2019,7,30,8378
40790,2019,7,31,8484
40800,2019,7,1,3821
40800,2019,7,2,3727
40800,2019,7,3,3354
40800,2019,7,4,2012
40800,2019,7,5,2262
40800,2019,7,6,2186
40800,2019,7,7,1876
40800,2019,7,8,3796
40800,2019,7,9,4240
40800,2019,7,10,4193
40800,2019,7,11,4454
40800,2019,7,12,4413
40800,2019,7,13,2838
40800,2019,7,14,2237
40800,2019,7,15,4069
40800,2019,7,16,4094
40800,2019,7,17,4204
40800,2019,7,18,3841
40800,2019,7,19,3961
40800,2019,7,20,2643
40800,2019,7,21,1781
40800,2019,7,22,3895
40800,2019,7,23,4116
40800,2019,7,24,4121
40800,2019,7,25,4279
40800,2019,7,26,3727
40800,2019,7,27,2453
40800,2019,7,28,1939
40800,2019,7,29,3686
40800,2019,7,30,3922
40800,2019,7,31,4109
40810,2019,7,1,2495
40810,2019,7,2,2559
40810,2019,7,3,2450
40810,2019,7,4,643
40810,2019,7,5,1448
40810,2019,7,6,761
40810,2019,7,7,622
40810,2019,7,8,2503
40810,2019,7,9,2660
40810,2019,7,10,2642
40810,2019,7,11,2619
40810,2019,7,12,2560
40810,2019,7,13,1491
40810,2019,7,14,1033
40810,2019,7,15,2520
40810,2019,7,16,2672
40810,2019,7,17,2616
40810,2019,7,18,2297
40810,2019,7,19,2088
40810,2019,7,20,795
40810,2019,7,21,634
40810,2019,7,22,2464
40810,2019,7,23,2569
40810,2019,7,24,2689
40810,2019,7,25,2889
40810,2019,7,26,2197
40810,2019,7,27,1100
40810,2019,7,28,666
40810,2019,7,29,2310
40810,2019,7,30,2415
40810,2019,7,31,2479
40820,2019,7,1,6024
40820,2019,7,2,6172
40820,2019,7,3,5805
40820,2019,7,4,3526
40820,2019,7,5,4803
40820,2019,7,6,3846
40820,2019,7,7,3751
40820,2019,7,8,6070
40820,2019,7,9,6598
40820,2019,7,10,6585
40820,2019,7,11,7315
40820,2019,7,12,6712
40820,2019,7,13,4492
40820,2019,7,14,3292
40820,2019,7,15,6248
40820,2019,7,16,6517
40820,2019,7,17,6593
40820,2019,7,18,6340
40820,2019,7,19,6307
40820,2019,7,20,3753
40820,2019,7,21,2670
40820,2019,7,22,6382
40820,2019,7,23,6611
40820,2019,7,24,6691
40820,2019,7,25,6876
40820,2019,7,26,6375
40820,2019,7,27,3784
40820,2019,7,28,2596
40820,2019,7,29,5993
40820,2019,7,30,6619
40820,2019,7,31,6775
40830,2019,7,1,1688
40830,2019,7,2,1749
40830,2019,7,3,1776
40830,2019,7,4,1008
40830,2019,7,5,1444
40830,2019,7,6,1253
40830,2019,7,7,963
40830,2019,7,8,1684
40830,2019,7,9,1883
40830,2019,7,10,1839
40830,2019,7,11,1978
40830,2019,7,12,2047
40830,2019,7,13,987
40830,2019,7,14,703
40830,2019,7,15,1660
40830,2019,7,16,1834
40830,2019,7,17,1786
40830,2019,7,18,1687
40830,2019,7,19,1911
40830,2019,7,20,1126
40830,2019,7,21,955
40830,2019,7,22,1691
40830,2019,7,23,1856
40830,2019,7,24,1933
40830,2019,7,25,1962
40830,2019,7,26,2002
40830,2019,7,27,1062
40830,2019,7,28,743
40830,2019,7,29,1587
40830,2019,7,30,1805
40830,2019,7,31,1792
40840,2019,7,1,772
40840,2019,7,2,825
40840,2019,7,3,758
40840,2019,7,4,367
40840,2019,7,5,522
40840,2019,7,6,385
40840,2019,7,7,300
40840,2019,7,8,786
40840,2019,7,9,801
40840,2019,7,10,810
40840,2019,7,11,827
40840,2019,7,12,846
40840,2019,7,13,478
40840,2019,7,14,351
40840,2019,7,15,863
40840,2019,7,16,841
40840,2019,7,17,849
40840,2019,7,18,784
40840,2019,7,19,774
40840,2019,7,20,364
40840,2019,7,21,310
40840,2019,7,22,863
40840,2019,7,23,842
40840,2019,7,24,839
40840,2019,7,25,831
40840,2019,7,26,758
40840,2019,7,27,428
40840,2019,7,28,320
40840,2019,7,29,766
40840,2019,7,30,824
40840,2019,7,31,833
40850,2019,7,1,3420
40850,2019,7,2,3464
40850,2019,7,3,3273
40850,2019,7,4,1383
40850,2019,7,5,2237
40850,2019,7,6,1619
40850,2019,7,7,1299
40850,2019,7,8,3346
40850,2019,7,9,3567
40850,2019,7,10,3767
40850,2019,7,11,3954
40850,2019,7,12,3706
40850,2019,7,13,2466
40850,2019,7,14,1429
40850,2019,7,15,3445
40850,2019,7,16,3714
40850,2019,7,17,3656
40850,2019,7,18,3546
40850,2019,7,19,3470
40850,2019,7,20,1784
40850,2019,7,21,1303
40850,2019,7,22,3471
40850,2019,7,23,3495
40850,2019,7,24,3617
40850,2019,7,25,3543
40850,2019,7,26,3146
40850,2019,7,27,1509
40850,2019,7,28,1007
40850,2019,7,29,3205
40850,2019,7,30,3409
40850,2019,7,31,3573
40870,2019,7,1,1601
40870,2019,7,2,1741
40870,2019,7,3,1585
40870,2019,7,4,559
40870,2019,7,5,1037
40870,2019,7,6,785
40870,2019,7,7,670
40870,2019,7,8,1648
40870,2019,7,9,1761
40870,2019,7,10,1733
40870,2019,7,11,1844
40870,2019,7,12,1732
40870,2019,7,13,1046
40870,2019,7,14,729
40870,2019,7,15,1661
40870,2019,7,16,1807
40870,2019,7,17,1841
40870,2019,7,18,1665
40870,2019,7,19,1618
40870,2019,7,20,790
40870,2019,7,21,626
40870,2019,7,22,1622
40870,2019,7,23,1800
40870,2019,7,24,1754
40870,2019,7,25,1864
40870,2019,7,26,1704
40870,2019,7,27,854
40870,2019,7,28,661
40870,2019,7,29,1633
40870,2019,7,30,1785
40870,2019,7,31,1818
40880,2019,7,1,2632
40880,2019,7,2,2684
40880,2019,7,3,2751
40880,2019,7,4,1638
40880,2019,7,5,2157
40880,2019,7,6,1796
40880,2019,7,7,1503
40880,2019,7,8,2849
40880,2019,7,9,3204
40880,2019,7,10,3091
40880,2019,7,11,3155
40880,2019,7,12,3104
40880,2019,7,13,2240
40880,2019,7,14,1745
40880,2019,7,15,3086
40880,2019,7,16,3105
40880,2019,7,17,3115
40880,2019,7,18,2990
40880,2019,7,19,2976
40880,2019,7,20,2020
40880,2019,7,21,1652
40880,2019,7,22,3143
40880,2019,7,23,3029
40880,2019,7,24,3095
40880,2019,7,25,3144
40880,2019,7,26,3040
40880,2019,7,27,2135
40880,2019,7,28,1635
40880,2019,7,29,2936
40880,2019,7,30,2981
40880,2019,7,31,3037
40890,2019,7,1,12108
40890,2019,7,2,10189
40890,2019,7,3,12974
40890,2019,7,4,11337
40890,2019,7,5,9939
40890,2019,7,6,9652
40890,2019,7,7,13524
40890,2019,7,8,13529
40890,2019,7,9,12290
40890,2019,7,10,11931
40890,2019,7,11,13520
40890,2019,7,12,14850
40890,2019,7,13,9922
40890,2019,7,14,11032
40890,2019,7,15,12729
40890,2019,7,16,11629
40890,2019,7,17,11491
40890,2019,7,18,12830
40890,2019,7,19,15110
40890,2019,7,20,9338
40890,2019,7,21,10418
40890,2019,7,22,13240
40890,2019,7,23,11533
40890,2019,7,24,11775
40890,2019,7,25,13391
40890,2019,7,26,14323
40890,2019,7,27,9306
40890,2019,7,28,11338
40890,2019,7,29,11181
40890,2019,7,30,11698
40890,2019,7,31,13373
40900,2019,7,1,5030
40900,2019,7,2,5249
40900,2019,7,3,5400
40900,2019,7,4,3071
40900,2019,7,5,4390
40900,2019,7,6,3355
40900,2019,7,7,2836
40900,2019,7,8,5074
40900,2019,7,9,5255
40900,2019,7,10,5393
40900,2019,7,11,5404
40900,2019,7,12,5551
40900,2019,7,13,3947
40900,2019,7,14,3184
40900,2019,7,15,5091
40900,2019,7,16,5406
40900,2019,7,17,5315
40900,2019,7,18,4934
40900,2019,7,19,5051
40900,2019,7,20,3914
40900,2019,7,21,2927
40900,2019,7,22,4913
40900,2019,7,23,5292
40900,2019,7,24,5368
40900,2019,7,25,5341
40900,2019,7,26,5228
40900,2019,7,27,3548
40900,2019,7,28,2732
40900,2019,7,29,4766
40900,2019,7,30,5195
40900,2019,7,31,5220
40910,2019,7,1,2912
40910,2019,7,2,2665
40910,2019,7,3,2855
40910,2019,7,4,1963
40910,2019,7,5,2471
40910,2019,7,6,2098
40910,2019,7,7,1827
40910,2019,7,8,2829
40910,2019,7,9,2919
40910,2019,7,10,2791
40910,2019,7,11,2874
40910,2019,7,12,3019
40910,2019,7,13,2208
40910,2019,7,14,1910
40910,2019,7,15,2771
40910,2019,7,16,2760
40910,2019,7,17,2796
40910,2019,7,18,2430
40910,2019,7,19,2826
40910,2019,7,20,2136
40910,2019,7,21,1588
40910,2019,7,22,3027
40910,2019,7,23,2927
40910,2019,7,24,2776
40910,2019,7,25,2940
40910,2019,7,26,2925
40910,2019,7,27,2232
40910,2019,7,28,1834
40910,2019,7,29,2596
40910,2019,7,30,2834
40910,2019,7,31,2838
40920,2019,7,1,1629
40920,2019,7,2,1617
40920,2019,7,3,1556
40920,2019,7,4,1296
40920,2019,7,5,1601
40920,2019,7,6,1330
40920,2019,7,7,1159
40920,2019,7,8,1590
40920,2019,7,9,1609
40920,2019,7,10,1662
40920,2019,7,11,1595
40920,2019,7,12,1735
40920,2019,7,13,1527
40920,2019,7,14,1348
40920,2019,7,15,1610
40920,2019,7,16,1609
40920,2019,7,17,1600
40920,2019,7,18,1589
40920,2019,7,19,1671
40920,2019,7,20,1349
40920,2019,7,21,1138
40920,2019,7,22,1676
40920,2019,7,23,1756
40920,2019,7,24,1719
40920,2019,7,25,1701
40920,2019,7,26,1722
40920,2019,7,27,1455
40920,2019,7,28,1254
40920,2019,7,29,1566
40920,2019,7,30,1685
40920,2019,7,31,1698
40930,2019,7,1,7728
40930,2019,7,2,7591
40930,2019,7,3,8585
40930,2019,7,4,4020
40930,2019,7,5,5850
40930,2019,7,6,3923
40930,2019,7,7,4555
40930,2019,7,8,8411
40930,2019,7,9,8716
40930,2019,7,10,8501
40930,2019,7,11,9188
40930,2019,7,12,9607
40930,2019,7,13,4539
40930,2019,7,14,4141
40930,2019,7,15,8435
40930,2019,7,16,8334
40930,2019,7,17,8557
40930,2019,7,18,8385
40930,2019,7,19,8661
40930,2019,7,20,4143
40930,2019,7,21,3632
40930,2019,7,22,8244
40930,2019,7,23,8149
40930,2019,7,24,8487
40930,2019,7,25,8617
40930,2019,7,26,8695
40930,2019,7,27,4299
40930,2019,7,28,3634
40930,2019,7,29,7591
40930,2019,7,30,7868
40930,2019,7,31,8599
40940,2019,7,1,547
40940,2019,7,2,513
40940,2019,7,3,511
40940,2019,7,4,302
40940,2019,7,5,380
40940,2019,7,6,286
40940,2019,7,7,202
40940,2019,7,8,547
40940,2019,7,9,555
40940,2019,7,10,518
40940,2019,7,11,527
40940,2019,7,12,482
40940,2019,7,13,330
40940,2019,7,14,223
40940,2019,7,15,487
40940,2019,7,16,561
40940,2019,7,17,553
40940,2019,7,18,482
40940,2019,7,19,423
40940,2019,7,20,255
40940,2019,7,21,169
40940,2019,7,22,564
40940,2019,7,23,569
40940,2019,7,24,564
40940,2019,7,25,518
40940,2019,7,26,533
40940,2019,7,27,269
40940,2019,7,28,200
40940,2019,7,29,427
40940,2019,7,30,547
40940,2019,7,31,526
40960,2019,7,1,4698
40960,2019,7,2,4652
40960,2019,7,3,4644
40960,2019,7,4,2045
40960,2019,7,5,3434
40960,2019,7,6,2140
40960,2019,7,7,2299
40960,2019,7,8,4740
40960,2019,7,9,4981
40960,2019,7,10,5021
40960,2019,7,11,5257
40960,2019,7,12,5036
40960,2019,7,13,2609
40960,2019,7,14,2049
40960,2019,7,15,4833
40960,2019,7,16,4796
40960,2019,7,17,4971
40960,2019,7,18,4724
40960,2019,7,19,4555
40960,2019,7,20,2105
40960,2019,7,21,1674
40960,2019,7,22,4920
40960,2019,7,23,4992
40960,2019,7,24,5050
40960,2019,7,25,5048
40960,2019,7,26,4641
40960,2019,7,27,2226
40960,2019,7,28,1788
40960,2019,7,29,4421
40960,2019,7,30,4871
40960,2019,7,31,5106
40970,2019,7,1,1257
40970,2019,7,2,1352
40970,2019,7,3,1296
40970,2019,7,4,759
40970,2019,7,5,1049
40970,2019,7,6,779
40970,2019,7,7,661
40970,2019,7,8,1191
40970,2019,7,9,1324
40970,2019,7,10,1361
40970,2019,7,11,1425
40970,2019,7,12,1339
40970,2019,7,13,1002
40970,2019,7,14,807
40970,2019,7,15,1229
40970,2019,7,16,1285
40970,2019,7,17,1415
40970,2019,7,18,1252
40970,2019,7,19,1252
40970,2019,7,20,863
40970,2019,7,21,660
40970,2019,7,22,1146
40970,2019,7,23,1271
40970,2019,7,24,1355
40970,2019,7,25,1334
40970,2019,7,26,1287
40970,2019,7,27,946
40970,2019,7,28,734
40970,2019,7,29,1177
40970,2019,7,30,1323
40970,2019,7,31,1374
40980,2019,7,1,1184
40980,2019,7,2,1126
40980,2019,7,3,1232
40980,2019,7,4,443
40980,2019,7,5,763
40980,2019,7,6,494
40980,2019,7,7,397
40980,2019,7,8,1056
40980,2019,7,9,1193
40980,2019,7,10,1185
40980,2019,7,11,1287
40980,2019,7,12,1277
40980,2019,7,13,690
40980,2019,7,14,475
40980,2019,7,15,1086
40980,2019,7,16,1131
40980,2019,7,17,1204
40980,2019,7,18,1176
40980,2019,7,19,1149
40980,2019,7,20,551
40980,2019,7,21,347
40980,2019,7,22,1073
40980,2019,7,23,1233
40980,2019,7,24,1199
40980,2019,7,25,1286
40980,2019,7,26,1163
40980,2019,7,27,673
40980,2019,7,28,465
40980,2019,7,29,998
40980,2019,7,30,1134
40980,2019,7,31,1175
40990,2019,7,1,4506
40990,2019,7,2,4499
40990,2019,7,3,4704
40990,2019,7,4,3190
40990,2019,7,5,3998
40990,2019,7,6,3256
40990,2019,7,7,2751
40990,2019,7,8,4538
40990,2019,7,9,4700
40990,2019,7,10,4716
40990,2019,7,11,4793
40990,2019,7,12,4951
40990,2019,7,13,3694
40990,2019,7,14,2935
40990,2019,7,15,4462
40990,2019,7,16,4427
40990,2019,7,17,4495
40990,2019,7,18,4177
40990,2019,7,19,4345
40990,2019,7,20,3198
40990,2019,7,21,2556
40990,2019,7,22,5073
40990,2019,7,23,4557
40990,2019,7,24,4651
40990,2019,7,25,4554
40990,2019,7,26,4573
40990,2019,7,27,3389
40990,2019,7,28,2633
40990,2019,7,29,4085
40990,2019,7,30,4600
40990,2019,7,31,4774
41000,2019,7,1,3804
41000,2019,7,2,3723
41000,2019,7,3,4509
41000,2019,7,4,3817
41000,2019,7,5,4692
41000,2019,7,6,5032
41000,2019,7,7,3793
41000,2019,7,8,3934
41000,2019,7,9,3801
41000,2019,7,10,3920
41000,2019,7,11,4388
41000,2019,7,12,4995
41000,2019,7,13,3334
41000,2019,7,14,3865
41000,2019,7,15,3910
41000,2019,7,16,3924
41000,2019,7,17,4126
41000,2019,7,18,3627
41000,2019,7,19,4576
41000,2019,7,20,4417
41000,2019,7,21,4958
41000,2019,7,22,4319
41000,2019,7,23,4437
41000,2019,7,24,4535
41000,2019,7,25,4227
41000,2019,7,26,4734
41000,2019,7,27,4882
41000,2019,7,28,3785
41000,2019,7,29,3706
41000,2019,7,30,4115
41000,2019,7,31,4209
41010,2019,7,1,1726
41010,2019,7,2,1770
41010,2019,7,3,1685
41010,2019,7,4,602
41010,2019,7,5,997
41010,2019,7,6,724
41010,2019,7,7,624
41010,2019,7,8,1751
41010,2019,7,9,1881
41010,2019,7,10,1850
41010,2019,7,11,1915
41010,2019,7,12,1870
41010,2019,7,13,951
41010,2019,7,14,698
41010,2019,7,15,1833
41010,2019,7,16,1956
41010,2019,7,17,1915
41010,2019,7,18,1816
41010,2019,7,19,1742
41010,2019,7,20,864
41010,2019,7,21,685
41010,2019,7,22,1808
41010,2019,7,23,1835
41010,2019,7,24,1933
41010,2019,7,25,1868
41010,2019,7,26,1735
41010,2019,7,27,900
41010,2019,7,28,649
41010,2019,7,29,1785
41010,2019,7,30,1904
41010,2019,7,31,1911
41020,2019,7,1,7278
41020,2019,7,2,7442
41020,2019,7,3,7361
41020,2019,7,4,3106
41020,2019,7,5,4818
41020,2019,7,6,3707
41020,2019,7,7,3277
41020,2019,7,8,7337
41020,2019,7,9,7605
41020,2019,7,10,7693
41020,2019,7,11,7936
41020,2019,7,12,7786
41020,2019,7,13,4452
41020,2019,7,14,3302
41020,2019,7,15,7340
41020,2019,7,16,7530
41020,2019,7,17,7557
41020,2019,7,18,7489
41020,2019,7,19,7373
41020,2019,7,20,3931
41020,2019,7,21,3123
41020,2019,7,22,7518
41020,2019,7,23,7572
41020,2019,7,24,7559
41020,2019,7,25,7725
41020,2019,7,26,7626
41020,2019,7,27,4258
41020,2019,7,28,3448
41020,2019,7,29,6948
41020,2019,7,30,7484
41020,2019,7,31,7533
41030,2019,7,1,3046
41030,2019,7,2,3128
41030,2019,7,3,3014
41030,2019,7,4,645
41030,2019,7,5,1939
41030,2019,7,6,665
41030,2019,7,7,483
41030,2019,7,8,3143
41030,2019,7,9,3322
41030,2019,7,10,3289
41030,2019,7,11,3422
41030,2019,7,12,3123
41030,2019,7,13,641
41030,2019,7,14,414
41030,2019,7,15,3186
41030,2019,7,16,3250
41030,2019,7,17,3349
41030,2019,7,18,3167
41030,2019,7,19,2975
41030,2019,7,20,696
41030,2019,7,21,515
41030,2019,7,22,3201
41030,2019,7,23,3262
41030,2019,7,24,3262
41030,2019,7,25,3219
41030,2019,7,26,2927
41030,2019,7,27,595
41030,2019,7,28,402
41030,2019,7,29,3014
41030,2019,7,30,3302
41030,2019,7,31,3269
41040,2019,7,1,1070
41040,2019,7,2,1010
41040,2019,7,3,1079
41040,2019,7,4,555
41040,2019,7,5,902
41040,2019,7,6,616
41040,2019,7,7,498
41040,2019,7,8,1067
41040,2019,7,9,1106
41040,2019,7,10,1102
41040,2019,7,11,1163
41040,2019,7,12,1135
41040,2019,7,13,702
41040,2019,7,14,421
41040,2019,7,15,1058
41040,2019,7,16,1109
41040,2019,7,17,1179
41040,2019,7,18,1019
41040,2019,7,19,1075
41040,2019,7,20,621
41040,2019,7,21,454
41040,2019,7,22,1116
41040,2019,7,23,1131
41040,2019,7,24,1139
41040,2019,7,25,1087
41040,2019,7,26,1075
41040,2019,7,27,503
41040,2019,7,28,399
41040,2019,7,29,973
41040,2019,7,30,1111
41040,2019,7,31,1096
41050,2019,7,1,869
41050,2019,7,2,1029
41050,2019,7,3,1198
41050,2019,7,4,506
41050,2019,7,5,786
41050,2019,7,6,475
41050,2019,7,7,440
41050,2019,7,8,946
41050,2019,7,9,1016
41050,2019,7,10,1028
41050,2019,7,11,1066
41050,2019,7,12,1540
41050,2019,7,13,1025
41050,2019,7,14,784
41050,2019,7,15,1301
41050,2019,7,16,1424
41050,2019,7,17,1304
41050,2019,7,18,928
41050,2019,7,19,1274
41050,2019,7,20,832
41050,2019,7,21,792
41050,2019,7,22,937
41050,2019,7,23,1038
41050,2019,7,24,1013
41050,2019,7,25,1028
41050,2019,7,26,995
41050,2019,7,27,664
41050,2019,7,28,410
41050,2019,7,29,867
41050,2019,7,30,974
41050,2019,7,31,1045
41060,2019,7,1,1483
41060,2019,7,2,1485
41060,2019,7,3,1522
41060,2019,7,4,714
41060,2019,7,5,1202
41060,2019,7,6,866
41060,2019,7,7,757
41060,2019,7,8,1476
41060,2019,7,9,1556
41060,2019,7,10,1570
41060,2019,7,11,1698
41060,2019,7,12,1639
41060,2019,7,13,957
41060,2019,7,14,754
41060,2019,7,15,1557
41060,2019,7,16,1617
41060,2019,7,17,1606
41060,2019,7,18,1458
41060,2019,7,19,1480
41060,2019,7,20,828
41060,2019,7,21,605
41060,2019,7,22,1687
41060,2019,7,23,1555
41060,2019,7,24,1648
41060,2019,7,25,1640
41060,2019,7,26,1671
41060,2019,7,27,1057
41060,2019,7,28,807
41060,2019,7,29,1459
41060,2019,7,30,1538
41060,2019,7,31,1581
41070,2019,7,1,1245
41070,2019,7,2,1180
41070,2019,7,3,1295
41070,2019,7,4,795
41070,2019,7,5,1049
41070,2019,7,6,820
41070,2019,7,7,563
41070,2019,7,8,1238
41070,2019,7,9,1344
41070,2019,7,10,1323
41070,2019,7,11,1335
41070,2019,7,12,1302
41070,2019,7,13,774
41070,2019,7,14,584
41070,2019,7,15,1204
41070,2019,7,16,1279
41070,2019,7,17,1344
41070,2019,7,18,1188
41070,2019,7,19,1229
41070,2019,7,20,798
41070,2019,7,21,602
41070,2019,7,22,1242
41070,2019,7,23,1304
41070,2019,7,24,1360
41070,2019,7,25,1303
41070,2019,7,26,1216
41070,2019,7,27,790
41070,2019,7,28,437
41070,2019,7,29,1108
41070,2019,7,30,1233
41070,2019,7,31,1307
41080,2019,7,1,1193
41080,2019,7,2,1149
41080,2019,7,3,1194
41080,2019,7,4,553
41080,2019,7,5,899
41080,2019,7,6,639
41080,2019,7,7,489
41080,2019,7,8,1050
41080,2019,7,9,1141
41080,2019,7,10,1143
41080,2019,7,11,1188
41080,2019,7,12,1232
41080,2019,7,13,731
41080,2019,7,14,608
41080,2019,7,15,1116
41080,2019,7,16,1159
41080,2019,7,17,1178
41080,2019,7,18,1085
41080,2019,7,19,1100
41080,2019,7,20,672
41080,2019,7,21,439
41080,2019,7,22,1095
41080,2019,7,23,1179
41080,2019,7,24,1156
41080,2019,7,25,1149
41080,2019,7,26,1128
41080,2019,7,27,634
41080,2019,7,28,473
41080,2019,7,29,1005
41080,2019,7,30,1172
41080,2019,7,31,1123
41090,2019,7,1,9887
41090,2019,7,2,10135
41090,2019,7,3,9374
41090,2019,7,4,3212
41090,2019,7,5,5795
41090,2019,7,6,3771
41090,2019,7,7,2686
41090,2019,7,8,10070
41090,2019,7,9,10305
41090,2019,7,10,10431
41090,2019,7,11,10825
41090,2019,7,12,11123
41090,2019,7,13,5447
41090,2019,7,14,3864
41090,2019,7,15,10812
41090,2019,7,16,11301
41090,2019,7,17,11011
41090,2019,7,18,9788
41090,2019,7,19,9834
41090,2019,7,20,4283
41090,2019,7,21,3582
41090,2019,7,22,10271
41090,2019,7,23,10172
41090,2019,7,24,10296
41090,2019,7,25,10388
41090,2019,7,26,9506
41090,2019,7,27,4085
41090,2019,7,28,2879
41090,2019,7,29,9707
41090,2019,7,30,10423
41090,2019,7,31,10602
41120,2019,7,1,1496
41120,2019,7,2,1480
41120,2019,7,3,1768
41120,2019,7,4,1023
41120,2019,7,5,1104
41120,2019,7,6,1044
41120,2019,7,7,892
41120,2019,7,8,1524
41120,2019,7,9,1659
41120,2019,7,10,1550
41120,2019,7,11,1687
41120,2019,7,12,1727
41120,2019,7,13,1052
41120,2019,7,14,789
41120,2019,7,15,1498
41120,2019,7,16,1620
41120,2019,7,17,1610
41120,2019,7,18,1389
41120,2019,7,19,1444
41120,2019,7,20,850
41120,2019,7,21,641
41120,2019,7,22,1599
41120,2019,7,23,1595
41120,2019,7,24,1640
41120,2019,7,25,1734
41120,2019,7,26,1637
41120,2019,7,27,991
41120,2019,7,28,698
41120,2019,7,29,1337
41120,2019,7,30,1697
41120,2019,7,31,1759
41130,2019,7,1,2347
41130,2019,7,2,2292
41130,2019,7,3,2239
41130,2019,7,4,983
41130,2019,7,5,1705
41130,2019,7,6,1101
41130,2019,7,7,968
41130,2019,7,8,2354
41130,2019,7,9,2350
41130,2019,7,10,2390
41130,2019,7,11,2557
41130,2019,7,12,2533
41130,2019,7,13,1308
41130,2019,7,14,1014
41130,2019,7,15,2298
41130,2019,7,16,2301
41130,2019,7,17,2393
41130,2019,7,18,2268
41130,2019,7,19,2163
41130,2019,7,20,1018
41130,2019,7,21,845
41130,2019,7,22,2208
41130,2019,7,23,2409
41130,2019,7,24,2423
41130,2019,7,25,2465
41130,2019,7,26,2300
41130,2019,7,27,1126
41130,2019,7,28,860
41130,2019,7,29,2191
41130,2019,7,30,2355
41130,2019,7,31,2359
41140,2019,7,1,548
41140,2019,7,2,505
41140,2019,7,3,519
41140,2019,7,4,355
41140,2019,7,5,409
41140,2019,7,6,264
41140,2019,7,7,241
41140,2019,7,8,483
41140,2019,7,9,497
41140,2019,7,10,474
41140,2019,7,11,487
41140,2019,7,12,457
41140,2019,7,13,331
41140,2019,7,14,260
41140,2019,7,15,520
41140,2019,7,16,441
41140,2019,7,17,488
41140,2019,7,18,438
41140,2019,7,19,446
41140,2019,7,20,269
41140,2019,7,21,196
41140,2019,7,22,494
41140,2019,7,23,497
41140,2019,7,24,503
41140,2019,7,25,476
41140,2019,7,26,498
41140,2019,7,27,280
41140,2019,7,28,211
41140,2019,7,29,437
41140,2019,7,30,492
41140,2019,7,31,481
41150,2019,7,1,3201
41150,2019,7,2,3169
41150,2019,7,3,3151
41150,2019,7,4,1547
41150,2019,7,5,2497
41150,2019,7,6,1675
41150,2019,7,7,1544
41150,2019,7,8,3209
41150,2019,7,9,3369
41150,2019,7,10,3436
41150,2019,7,11,3548
41150,2019,7,12,3373
41150,2019,7,13,1804
41150,2019,7,14,1468
41150,2019,7,15,3185
41150,2019,7,16,3283
41150,2019,7,17,3320
41150,2019,7,18,3071
41150,2019,7,19,3073
41150,2019,7,20,1592
41150,2019,7,21,1188
41150,2019,7,22,3300
41150,2019,7,23,3353
41150,2019,7,24,3437
41150,2019,7,25,3424
41150,2019,7,26,3351
41150,2019,7,27,1769
41150,2019,7,28,1303
41150,2019,7,29,3042
41150,2019,7,30,3249
41150,2019,7,31,3376
41160,2019,7,1,4694
41160,2019,7,2,4741
41160,2019,7,3,4340
41160,2019,7,4,966
41160,2019,7,5,2703
41160,2019,7,6,1408
41160,2019,7,7,993
41160,2019,7,8,4781
41160,2019,7,9,5047
41160,2019,7,10,5022
41160,2019,7,11,5070
41160,2019,7,12,4652
41160,2019,7,13,2130
41160,2019,7,14,633
41160,2019,7,15,4809
41160,2019,7,16,5011
41160,2019,7,17,5036
41160,2019,7,18,4870
41160,2019,7,19,4661
41160,2019,7,20,1469
41160,2019,7,21,1229
41160,2019,7,22,4798
41160,2019,7,23,4944
41160,2019,7,24,4913
41160,2019,7,25,4953
41160,2019,7,26,4386
41160,2019,7,27,1110
41160,2019,7,28,350
41160,2019,7,29,4666
41160,2019,7,30,4857
41160,2019,7,31,4934
41170,2019,7,1,2843
41170,2019,7,2,2921
41170,2019,7,3,3092
41170,2019,7,4,2127
41170,2019,7,5,2659
41170,2019,7,6,2343
41170,2019,7,7,1725
41170,2019,7,8,2813
41170,2019,7,9,3034
41170,2019,7,10,3076
41170,2019,7,11,3206
41170,2019,7,12,3237
41170,2019,7,13,2454
41170,2019,7,14,1835
41170,2019,7,15,2885
41170,2019,7,16,2949
41170,2019,7,17,3019
41170,2019,7,18,2742
41170,2019,7,19,2989
41170,2019,7,20,2229
41170,2019,7,21,1698
41170,2019,7,22,2801
41170,2019,7,23,2978
41170,2019,7,24,3009
41170,2019,7,25,3101
41170,2019,7,26,3301
41170,2019,7,27,2398
41170,2019,7,28,1819
41170,2019,7,29,2753
41170,2019,7,30,3061
41170,2019,7,31,3097
41180,2019,7,1,1855
41180,2019,7,2,1927
41180,2019,7,3,1977
41180,2019,7,4,1128
41180,2019,7,5,1574
41180,2019,7,6,1355
41180,2019,7,7,1097
41180,2019,7,8,1860
41180,2019,7,9,2057
41180,2019,7,10,2024
41180,2019,7,11,2147
41180,2019,7,12,2146
41180,2019,7,13,1536
41180,2019,7,14,1130
41180,2019,7,15,1903
41180,2019,7,16,2018
41180,2019,7,17,2131
41180,2019,7,18,2013
41180,2019,7,19,2018
41180,2019,7,20,1333
